id,app_or_website,customer_collects,customer_segmentation,is_a_repeat_order,lead_time,n_customer_notes,n_items_above_quantity_10,n_listed_addresses,n_listed_payment_methods,n_previous_cancelled_orders,n_previous_completed_orders,n_small_items,payment_type,slot_date,store_number,total_price,status
TID25225,website,0,group_2,0,130.2634252,1,1,1,2,0,0,2,debit,3/2/2019 0:00,id_27,60.48715814,Not_Canceled
TID27819,website,0,group_1,0,14.44051857,1,2,1,2,0,0,1,debit,12/3/2018 0:00,id_35,55.92690209,Not_Canceled
TID02131,website,0,group_1,0,43.39335977,1,0,1,2,0,0,1,debit,3/16/2019 0:00,id_38,68.19806032,Not_Canceled
TID26213,app,0,group_1,0,12.19127019,1,1,1,2,0,0,1,debit,11/12/2018 0:00,id_26,40.24046616,Not_Canceled
TID17044,website,0,group_4,0,37.07317757,0,2,1,2,0,0,3,debit,1/20/2019 0:00,id_49,52.62839365,Not_Canceled
TID01630,app,0,group_1,1,18.8727438,0,0,1,1,1,0,3,debit,9/13/2018 0:00,id_52,48.80522502,Not_Canceled
TID31944,whoosh,0,group_1,,7.117968283,0,1,1,,0,0,0,debit,10/24/2018 0:00,id_20,48.27767928,Not_Canceled
TID08847,whoosh,1,group_1,,26.06803394,0,1,1,,0,0,0,debit,7/16/2019 0:00,id_0,40.78410636,Not_Canceled
TID35103,website,0,group_4,0,140.610177,1,1,1,3,0,0,5,debit,7/9/2019 0:00,id_23,74.90735594,Not_Canceled
TID09381,app,0,group_1,0,14.04600138,1,0,1,3,0,0,3,debit,2/1/2019 0:00,id_24,68.24789683,Not_Canceled
TID06575,website,0,group_1,0,45.88373912,1,0,1,2,0,0,2,debit,3/29/2019 0:00,id_56,61.86770119,Not_Canceled
TID00742,app,0,group_1,0,137.6557134,0,1,1,2,0,0,5,credit,6/12/2019 0:00,id_87,60.31930885,Not_Canceled
TID22208,app,0,group_1,0,319.2683275,0,0,1,1,0,0,2,credit,7/26/2019 0:00,id_15,54.0306016,Not_Canceled
TID26683,website,1,group_1,0,17.5607947,0,1,1,2,0,0,0,debit,10/24/2018 0:00,id_16,61.20853328,Not_Canceled
TID05713,app,0,group_1,0,162.6645875,0,0,1,2,0,0,3,debit,8/25/2018 0:00,id_91,43.48472045,Not_Canceled
TID10611,website,0,group_4,0,32.61994631,1,1,1,1,0,0,1,debit,10/1/2018 0:00,id_1,77.12434065,Not_Canceled
TID25630,whoosh,0,group_1,,18.42302482,0,0,1,,0,0,1,debit,9/14/2018 0:00,id_93,51.69012231,Not_Canceled
TID28582,app,0,group_1,0,176.9493869,0,2,1,2,0,0,5,debit,7/26/2019 0:00,id_55,44.69086155,Canceled
TID03202,whoosh,0,group_1,,68.77102984,1,0,1,,0,0,1,debit,11/9/2018 0:00,id_49,40.78410636,Not_Canceled
TID20683,website,0,group_1,0,13.32568661,0,1,1,2,0,0,4,debit,2/12/2019 0:00,id_12,57.43314854,Not_Canceled
TID13184,app,0,group_1,0,24.55426286,0,0,1,2,0,0,2,debit,11/11/2018 0:00,id_89,35.28999954,Not_Canceled
TID05294,website,0,group_1,0,33.02902384,1,1,1,1,0,0,1,debit,8/22/2018 0:00,id_16,51.69012231,Not_Canceled
TID02048,website,0,group_1,0,48.69993978,0,1,1,2,0,0,2,debit,9/9/2018 0:00,id_40,45.363935,Not_Canceled
TID13931,website,0,group_1,0,63.08046278,2,2,1,2,0,0,2,debit,7/22/2019 0:00,id_81,77.07551714,Not_Canceled
TID32889,app,0,group_1,0,81.08536411,0,2,1,2,0,0,1,debit,4/1/2019 0:00,id_29,46.15773551,Not_Canceled
TID03953,app,0,group_1,0,11.43791638,0,0,1,1,0,0,1,debit,9/30/2018 0:00,id_99,50.64425306,Not_Canceled
TID10908,website,0,group_1,0,10.82058949,1,2,1,1,0,0,1,debit,1/21/2019 0:00,id_69,39.64650763,Not_Canceled
TID33656,website,0,group_6,0,68.63416804,2,0,3,2,0,0,3,debit,6/26/2019 0:00,id_90,98.29624709,Not_Canceled
TID22736,app,0,group_1,0,151.6507815,0,0,1,1,0,0,3,debit,12/27/2018 0:00,id_88,48.80522502,Not_Canceled
TID07998,app,0,group_1,0,179.1240256,1,1,1,2,0,0,1,debit,4/9/2019 0:00,id_22,59.17278266,Not_Canceled
TID32329,website,0,group_1,0,30.51403152,0,0,1,3,0,0,2,debit,2/9/2019 0:00,id_98,53.46007385,Not_Canceled
TID08150,website,0,group_4,0,98.82442396,0,2,1,3,0,0,2,debit,6/3/2019 0:00,id_61,74.21014701,Canceled
TID01418,website,0,group_4,0,0.153861516,1,0,1,3,0,0,1,debit,5/29/2019 0:00,id_36,96.74754825,Not_Canceled
TID06248,whoosh,0,group_1,,11.63296994,0,0,1,,0,0,3,debit,7/13/2018 0:00,id_19,40.78410636,Not_Canceled
TID09811,app,0,group_4,0,56.10863334,1,1,1,2,0,0,2,debit,10/14/2018 0:00,id_4,38.05347992,Not_Canceled
TID28755,whoosh,0,group_1,,44.50320895,0,0,1,,2,5,1,debit,6/15/2019 0:00,id_7,46.15773551,Not_Canceled
TID02811,app,0,group_1,0,112.9082046,1,1,1,2,0,0,2,debit,3/2/2019 0:00,id_42,36.95220629,Not_Canceled
TID22642,website,0,group_1,0,0.334907077,0,1,1,2,0,0,0,debit,12/5/2018 0:00,id_98,62.22215052,Not_Canceled
TID07303,website,0,group_1,0,8.560094635,2,0,1,2,0,0,1,debit,8/19/2018 0:00,id_92,61.7156903,Not_Canceled
TID09910,website,1,group_4,0,64.36308579,0,1,2,2,0,0,1,debit,7/16/2019 0:00,id_57,89.22523478,Not_Canceled
TID27292,website,0,group_1,0,143.4579575,1,0,1,2,0,0,1,debit,6/20/2019 0:00,id_60,49.37390965,Not_Canceled
TID31066,app,0,group_1,0,94.26023951,0,1,1,2,0,0,3,debit,4/9/2019 0:00,id_44,49.20026125,Not_Canceled
TID32614,website,,group_4,0,37.94645344,0,2,1,2,0,0,2,debit,2/25/2019 0:00,id_26,61.18315701,Not_Canceled
TID02605,website,0,group_1,0,3.488628989,2,1,1,2,0,0,2,debit,7/22/2018 0:00,id_42,72.54613485,Not_Canceled
TID01823,website,0,group_4,0,5.791616648,0,0,1,3,0,0,1,debit,6/8/2019 0:00,id_89,91.07990928,Not_Canceled
TID10828,website,,group_1,0,15.07134254,1,0,1,1,0,0,1,debit,5/22/2019 0:00,id_85,56.61145455,Not_Canceled
TID06771,telephone,0,group_4,,66.89152522,1,2,1,,0,0,2,credit,8/14/2018 0:00,id_67,20.22186667,Not_Canceled
TID04536,app,0,group_1,0,151.023353,1,0,1,2,0,0,3,credit,5/24/2019 0:00,id_75,54.0306016,Not_Canceled
TID19601,website,0,group_1,0,10.55118498,1,0,1,2,0,0,2,debit,12/28/2018 0:00,id_1,48.96330321,Not_Canceled
TID07614,app,0,group_1,0,77.99415347,0,1,1,2,0,0,2,debit,2/12/2019 0:00,id_30,41.09886689,Not_Canceled
TID25963,app,0,group_1,0,40.66736167,0,0,1,2,0,0,1,credit,8/12/2018 0:00,id_84,64.24117034,Not_Canceled
TID35379,website,1,group_4,0,17.53864216,2,0,1,3,0,0,2,debit,5/8/2019 0:00,id_17,91.55443883,Not_Canceled
TID13677,app,0,group_1,0,74.46387269,0,1,1,2,0,0,2,debit,1/23/2019 0:00,id_45,36.95220629,Not_Canceled
TID20235,website,1,group_6,0,20.31158686,1,0,3,2,0,0,1,debit,7/27/2019 0:00,id_57,125.6769227,Not_Canceled
TID08274,app,0,group_1,0,29.54123162,0,0,1,2,0,0,2,credit,9/7/2018 0:00,id_69,69.74018045,Not_Canceled
TID15349,website,0,group_1,0,184.9247184,1,2,1,2,0,0,6,debit,7/18/2019 0:00,id_73,58.89195723,Not_Canceled
TID29658,website,0,group_1,0,8.703565945,1,1,1,2,0,0,1,debit,10/8/2018 0:00,id_81,52.47221015,Not_Canceled
TID03452,whoosh,0,group_1,,0.439484925,0,0,1,,0,1,2,debit,1/18/2019 0:00,id_95,46.15773551,Not_Canceled
TID27214,website,0,group_1,0,36.95703462,2,1,1,2,0,0,3,debit,2/15/2019 0:00,id_27,49.80496023,Not_Canceled
TID02163,website,0,group_1,0,73.43915188,1,0,1,2,0,0,2,debit,5/17/2019 0:00,id_81,72.65956824,Not_Canceled
TID27725,app,0,group_1,0,88.78183775,0,1,1,2,0,0,1,credit,9/12/2018 0:00,id_90,65.34709476,Not_Canceled
TID11243,website,0,group_4,0,13.87126909,0,0,1,1,0,0,3,debit,12/27/2018 0:00,id_67,47.5374961,Not_Canceled
TID29901,website,0,group_1,0,106.9691664,2,2,2,2,0,0,2,debit,4/29/2019 0:00,id_31,76.70917479,Not_Canceled
TID21698,website,0,group_1,0,2.473284228,2,0,1,2,0,0,2,debit,1/20/2019 0:00,id_63,60.19209826,Not_Canceled
TID12497,website,0,group_1,0,55.14779424,2,2,1,3,0,0,3,debit,9/16/2018 0:00,id_60,59.02473892,Not_Canceled
TID05327,app,0,group_1,0,116.1004946,0,2,1,1,0,0,1,debit,2/5/2019 0:00,id_52,51.42898852,Not_Canceled
TID34726,app,0,group_1,0,29.22631702,0,2,1,1,0,0,5,credit,2/28/2019 0:00,id_55,44.18227023,Not_Canceled
TID07337,website,0,group_1,0,132.2759969,1,1,1,2,0,0,3,debit,6/18/2019 0:00,id_39,59.97828307,Not_Canceled
TID06101,website,0,group_4,0,102.3417652,0,0,1,2,0,0,1,debit,5/11/2019 0:00,id_3,79.26749451,Not_Canceled
TID22955,app,0,group_1,0,57.42285986,0,0,1,1,0,0,2,debit,1/4/2019 0:00,id_8,51.69012231,Not_Canceled
TID32081,website,0,group_1,0,174.9922387,1,2,1,2,0,0,2,credit,7/1/2019 0:00,id_99,70.85588142,Canceled
TID10725,app,0,group_1,0,42.04199777,0,0,1,2,0,0,3,debit,12/8/2018 0:00,id_80,68.24789683,Not_Canceled
TID18593,website,0,group_1,0,85.21914488,1,0,1,2,0,0,1,debit,7/13/2019 0:00,id_99,72.65956824,Not_Canceled
TID08512,website,0,group_1,0,81.67080643,1,2,1,2,0,0,2,debit,4/14/2019 0:00,id_85,71.54860736,Not_Canceled
TID14488,whoosh,1,group_1,,5.350302268,1,0,1,,2,23,2,debit,2/6/2019 0:00,id_62,42.4079134,Not_Canceled
TID25729,website,0,group_4,0,69.46668953,2,0,1,3,0,0,2,debit,3/29/2019 0:00,id_87,77.95354936,Not_Canceled
TID30385,website,0,group_1,0,-0.195433145,0,0,1,2,0,0,1,debit,1/24/2019 0:00,id_62,48.27767928,Not_Canceled
TID01622,website,0,group_5,0,56.57880494,0,2,1,2,0,0,5,debit,3/4/2019 0:00,id_81,53.91657683,Not_Canceled
TID20699,website,0,group_4,0,29.23059774,1,0,1,3,0,0,4,debit,2/7/2019 0:00,id_60,67.89891274,Not_Canceled
TID33251,website,0,group_4,0,61.51045831,0,1,1,2,0,0,2,debit,3/9/2019 0:00,id_10,62.32335961,Not_Canceled
TID16527,website,0,group_1,0,39.97748766,1,2,1,2,0,0,3,debit,2/10/2019 0:00,id_21,50.85371292,Not_Canceled
TID12204,app,0,group_1,0,135.6912002,0,1,1,2,0,0,2,debit,8/22/2018 0:00,id_45,54.0306016,Not_Canceled
TID20621,website,0,group_4,0,6.382200472,1,2,1,2,0,0,1,debit,9/11/2018 0:00,id_63,77.12434065,Not_Canceled
TID11827,app,0,group_1,0,298.0515401,0,0,1,1,0,0,2,debit,4/17/2019 0:00,id_13,46.68921428,Not_Canceled
TID13747,website,0,group_1,0,112.3368696,1,1,1,2,0,0,2,debit,4/9/2019 0:00,id_78,61.86770119,Not_Canceled
TID26481,whoosh,0,group_1,,3.489988086,0,0,1,,0,0,1,debit,1/18/2019 0:00,id_30,44.02146061,Not_Canceled
TID09189,app,0,group_1,0,102.7285156,0,2,1,2,0,0,1,debit,5/6/2019 0:00,id_81,49.20026125,Not_Canceled
TID18917,app,0,group_1,0,150.2021112,0,0,1,1,0,0,2,debit,12/27/2018 0:00,id_70,44.02146061,Not_Canceled
TID35458,whoosh,0,group_1,,10.62617257,0,2,1,,2,11,1,debit,10/30/2018 0:00,id_56,40.78410636,Not_Canceled
TID21912,website,0,group_1,0,125.0633836,1,0,1,2,0,0,4,debit,6/5/2019 0:00,id_52,54.52252146,Not_Canceled
TID20497,website,0,group_1,0,79.22364143,3,1,1,2,0,0,2,debit,3/23/2019 0:00,id_89,57.27923139,Not_Canceled
TID09336,app,0,group_4,0,138.9610726,1,0,1,2,0,0,3,debit,1/19/2019 0:00,id_77,39.14950302,Not_Canceled
TID09463,website,0,group_1,0,30.427206,2,0,1,2,0,0,3,debit,9/14/2018 0:00,id_41,56.35426715,Not_Canceled
TID03120,app,0,group_1,0,150.6830659,0,0,1,1,0,0,3,debit,12/27/2018 0:00,id_79,48.80522502,Not_Canceled
TID33103,website,1,group_1,0,39.83027284,1,1,1,2,0,0,4,debit,9/7/2018 0:00,id_57,46.43954535,Not_Canceled
TID07406,app,0,group_1,0,91.68404812,0,0,1,2,0,0,4,debit,9/14/2018 0:00,id_83,43.48472045,Not_Canceled
TID34591,app,0,group_1,0,3.754181153,0,2,1,3,0,0,1,credit,6/18/2018 0:00,id_59,78.34325189,Not_Canceled
TID07427,website,0,group_1,0,20.67149908,0,1,1,2,0,0,0,debit,2/12/2019 0:00,id_13,54.5483914,Canceled
TID08791,app,0,group_1,0,263.5233227,0,1,1,2,0,0,0,debit,8/29/2018 0:00,id_97,41.86780981,Not_Canceled
TID21309,website,0,group_4,0,11.5297955,2,0,1,1,0,0,2,debit,6/6/2019 0:00,id_61,84.3913619,Not_Canceled
TID19415,telephone,0,,,-38,4,0,1,,0,1,1,debit,7/12/2019 0:00,id_57,0,Not_Canceled
TID20321,website,0,group_4,0,16.18905969,1,1,1,2,0,0,2,debit,2/9/2019 0:00,id_78,43.13524904,Not_Canceled
TID22078,website,0,group_1,0,38.04277754,1,1,1,2,0,0,4,debit,2/14/2019 0:00,id_7,39.72833211,Not_Canceled
TID06510,app,0,group_1,0,29.57952686,0,0,1,2,0,0,2,debit,5/10/2019 0:00,id_70,79.07306831,Not_Canceled
TID07877,website,0,group_4,0,8.392862487,0,0,1,2,0,0,3,debit,3/29/2019 0:00,id_69,81.98116246,Not_Canceled
TID18529,website,0,group_1,0,11.68804611,0,2,1,2,0,0,3,debit,12/15/2018 0:00,id_79,52.47221015,Not_Canceled
TID08359,website,0,group_4,0,28.45466353,0,4,1,2,0,0,7,debit,5/20/2019 0:00,id_98,55.89083435,Not_Canceled
TID01056,website,0,group_1,0,5.947300539,1,2,2,2,0,0,2,debit,7/15/2019 0:00,id_58,98.15562712,Not_Canceled
TID04645,app,0,group_1,0,153.8883849,1,1,1,2,0,0,4,debit,6/6/2019 0:00,id_69,44.69086155,Not_Canceled
TID10856,app,0,group_1,0,56.13522826,0,0,1,2,0,0,1,debit,5/16/2019 0:00,id_83,69.24335324,Not_Canceled
TID30423,website,0,group_1,0,70.1861654,1,1,1,2,0,0,4,debit,7/25/2019 0:00,id_51,77.07551714,Not_Canceled
TID04120,website,0,group_1,0,101.7825916,3,0,2,2,0,0,1,debit,6/22/2019 0:00,id_22,69.98837128,Not_Canceled
TID02892,app,0,group_1,0,220.5002893,0,2,1,2,0,0,1,debit,9/24/2018 0:00,id_37,40.78410636,Not_Canceled
TID25681,website,0,group_4,0,38.33939465,0,0,1,3,0,0,1,debit,7/25/2019 0:00,id_48,92.64429056,Not_Canceled
TID16390,website,0,group_1,0,84.68079684,2,2,1,2,0,0,3,debit,2/22/2019 0:00,id_40,45.59858458,Not_Canceled
TID07289,website,0,group_1,0,63.71057517,1,1,1,2,0,0,2,debit,6/4/2019 0:00,id_80,65.19647264,Not_Canceled
TID16779,website,0,group_1,0,86.48576897,2,2,1,3,0,0,3,credit,4/29/2019 0:00,id_79,106.9508871,Not_Canceled
TID08646,website,0,group_4,0,59.58272275,0,1,1,2,0,0,3,debit,2/26/2019 0:00,id_7,60.19209826,Not_Canceled
TID27171,app,0,group_1,0,114.9595345,0,2,1,1,0,0,2,debit,2/4/2019 0:00,id_90,46.68921428,Not_Canceled
TID22230,website,0,group_1,0,32.15600442,2,1,1,2,0,0,1,debit,9/26/2018 0:00,id_82,57.27923139,Not_Canceled
TID18208,website,0,group_1,0,169.1940099,1,2,1,3,0,0,2,debit,6/16/2019 0:00,id_41,0,Not_Canceled
TID04374,website,0,group_4,0,81.19922425,1,1,1,2,0,0,3,debit,4/2/2019 0:00,id_29,61.05624917,Not_Canceled
TID12518,website,0,group_2,0,301.6971053,1,2,1,2,0,0,8,debit,7/10/2019 0:00,id_72,45.94485922,Not_Canceled
TID00931,website,0,group_1,0,93.05191926,3,2,1,3,0,0,3,debit,4/19/2019 0:00,id_75,84.12681219,Not_Canceled
TID27458,app,0,group_1,0,7.971304689,1,0,1,2,0,0,3,debit,7/13/2018 0:00,id_87,41.32654741,Not_Canceled
TID14250,website,0,group_1,0,93.63098044,1,0,1,2,0,0,4,debit,9/14/2018 0:00,id_85,53.64171518,Not_Canceled
TID05947,telephone,0,group_1,,-0.183499397,1,0,1,,0,0,2,debit,3/6/2019 0:00,id_95,0,Not_Canceled
TID23014,website,0,group_4,0,124.297646,1,2,1,2,0,0,3,debit,5/25/2019 0:00,id_51,73.54136477,Not_Canceled
TID36097,website,0,group_4,0,13.13536218,1,0,1,1,0,0,1,debit,2/6/2019 0:00,id_79,55.99387474,Not_Canceled
TID28196,app,0,group_1,0,36.95363488,0,0,1,2,0,0,3,credit,9/20/2018 0:00,id_6,65.24668649,Not_Canceled
TID12283,app,0,group_1,0,192.9351311,0,0,1,1,0,0,2,debit,6/1/2019 0:00,id_33,56.61145455,Not_Canceled
TID14408,app,0,group_1,0,148.4801873,0,1,1,2,0,0,4,debit,12/7/2018 0:00,id_7,41.86780981,Not_Canceled
TID13859,app,0,group_1,0,74.32997793,0,0,1,2,0,0,1,credit,8/26/2018 0:00,id_80,63.73742421,Not_Canceled
TID05485,app,0,group_1,0,163.1908724,0,0,1,1,0,0,2,debit,9/9/2018 0:00,id_38,59.17278266,Not_Canceled
TID19290,app,0,group_1,0,28.68056865,0,0,1,2,0,0,3,debit,12/8/2018 0:00,id_20,68.24789683,Not_Canceled
TID19016,app,0,group_1,0,69.78041477,0,0,1,2,0,0,2,debit,5/11/2019 0:00,id_32,59.17278266,Not_Canceled
TID06424,website,0,group_1,0,25.84809079,2,2,2,2,0,0,1,debit,3/24/2019 0:00,id_3,73.03910752,Not_Canceled
TID18215,website,,group_1,0,41.09456332,2,1,1,2,0,0,2,debit,9/23/2018 0:00,id_96,62.17153564,Not_Canceled
TID27753,website,0,group_6,0,69.87485239,2,0,3,2,0,0,3,debit,3/15/2019 0:00,id_93,94.06260174,Not_Canceled
TID07725,website,0,group_1,0,94.01104212,1,0,1,2,0,0,2,debit,3/20/2019 0:00,id_93,57.27923139,Not_Canceled
TID10190,website,0,group_4,0,20.69940481,2,0,1,2,0,0,2,debit,5/16/2019 0:00,id_38,67.05012244,Not_Canceled
TID26311,website,,group_1,0,1.799929556,0,0,1,1,0,0,2,debit,8/31/2018 0:00,id_0,44.66411765,Not_Canceled
TID23852,website,0,group_1,0,117.4601958,0,1,1,1,0,0,2,debit,5/14/2019 0:00,id_90,5.000256741,Not_Canceled
TID35474,app,0,group_1,0,73.33829571,0,0,1,2,0,0,2,credit,8/26/2018 0:00,id_5,59.93754192,Not_Canceled
TID23968,app,0,group_1,0,125.103771,0,0,1,2,0,0,3,debit,5/10/2019 0:00,id_93,49.20026125,Not_Canceled
TID17350,app,0,group_4,0,31.20155765,0,2,1,2,0,0,5,debit,5/25/2019 0:00,id_53,57.27923139,Not_Canceled
TID29499,website,0,group_1,0,-0.335346207,1,0,1,2,0,0,2,debit,5/8/2019 0:00,id_42,62.09560038,Not_Canceled
TID19560,app,0,group_1,0,26.49419645,0,0,1,2,0,0,1,debit,5/16/2019 0:00,id_77,69.24335324,Not_Canceled
TID30538,website,0,group_1,0,0.263959788,2,1,1,2,0,0,1,debit,7/16/2018 0:00,id_68,54.0306016,Not_Canceled
TID13065,app,0,group_1,0,45.77456153,0,2,1,2,0,0,3,credit,2/9/2019 0:00,id_19,60.70067186,Not_Canceled
TID10117,app,0,group_1,0,224.4811709,0,1,1,2,0,0,2,debit,9/9/2018 0:00,id_18,40.78410636,Not_Canceled
TID08378,website,0,group_1,0,109.6885224,1,1,1,2,0,0,3,debit,6/18/2019 0:00,id_84,63.0058042,Not_Canceled
TID26012,website,0,group_1,0,96.88493763,2,1,2,2,0,0,1,debit,7/14/2019 0:00,id_98,76.19580081,Not_Canceled
TID12509,website,0,group_1,0,31.0145607,1,1,1,2,0,0,2,debit,4/9/2019 0:00,id_26,72.65956824,Not_Canceled
TID15017,website,0,group_1,0,144.6629025,2,0,1,2,0,0,3,debit,12/6/2018 0:00,id_66,44.69086155,Not_Canceled
TID10184,telephone,0,,,-90,1,0,1,,0,4,1,debit,9/28/2018 0:00,id_83,0,Not_Canceled
TID15620,website,0,group_1,0,203.6566237,1,3,1,2,0,0,8,debit,6/25/2019 0:00,id_45,54.52252146,Not_Canceled
TID24782,website,0,group_1,0,6.298387499,1,0,1,2,0,0,3,debit,2/15/2019 0:00,id_56,62.38913076,Not_Canceled
TID32342,app,0,group_2,0,32.91594776,0,0,1,2,0,0,3,debit,9/28/2018 0:00,id_78,50.46609857,Not_Canceled
TID21123,app,0,group_1,0,290.4085203,1,1,1,2,0,0,2,debit,5/25/2019 0:00,id_68,44.55711543,Not_Canceled
TID02431,website,0,group_4,0,0.328869273,0,0,1,1,0,0,1,debit,7/26/2018 0:00,id_30,73.20166579,Not_Canceled
TID02708,app,0,group_1,0,3.617148903,0,2,1,2,0,0,1,credit,7/16/2018 0:00,id_79,56.35426715,Not_Canceled
TID19559,website,0,group_4,0,50.21028091,2,0,1,3,0,0,2,debit,5/11/2019 0:00,id_30,88.36704472,Not_Canceled
TID27420,app,0,group_6,0,24.543487,1,1,1,3,0,0,1,debit,12/10/2018 0:00,id_51,65.24668649,Not_Canceled
TID05180,app,0,group_2,0,137.9838648,0,1,1,2,0,0,2,debit,5/18/2019 0:00,id_31,49.20026125,Not_Canceled
TID21587,website,0,group_1,0,68.96679353,2,0,1,2,0,0,3,debit,7/24/2019 0:00,id_22,77.07551714,Not_Canceled
TID02211,website,0,group_1,0,19.8675855,2,2,1,2,0,0,1,debit,1/15/2019 0:00,id_94,55.58152236,Not_Canceled
TID10914,website,0,group_1,0,82.9295388,1,2,1,2,0,0,2,debit,4/14/2019 0:00,id_81,71.54860736,Not_Canceled
TID25798,app,0,group_1,0,74.26491689,0,0,1,2,0,0,2,credit,8/26/2018 0:00,id_34,63.73742421,Not_Canceled
TID08626,website,0,group_1,0,3.247498311,1,0,1,1,0,0,1,debit,12/28/2018 0:00,id_22,48.80522502,Not_Canceled
TID05573,website,1,group_1,0,78.57616578,1,0,1,2,0,0,3,debit,3/1/2019 0:00,id_31,61.86770119,Not_Canceled
TID29878,website,0,group_6,0,10.261552,2,1,3,2,0,0,1,debit,2/4/2019 0:00,id_46,94.86471125,Not_Canceled
TID13925,telephone,0,group_1,,0.026555681,3,0,1,,0,0,1,debit,1/4/2019 0:00,id_63,0,Not_Canceled
TID17688,app,0,group_1,0,273.1124653,0,1,1,2,0,0,2,debit,4/20/2019 0:00,id_70,56.61145455,Canceled
TID27145,whoosh,0,group_1,,6.14359842,0,0,1,,0,2,2,debit,10/19/2018 0:00,id_58,40.78410636,Not_Canceled
TID25120,website,0,group_4,0,27.45763051,1,3,1,2,0,0,8,debit,9/19/2018 0:00,id_46,63.19262806,Not_Canceled
TID31457,website,0,group_4,0,55.28730446,2,2,1,3,0,0,2,debit,5/27/2019 0:00,id_71,66.24961223,Not_Canceled
TID11990,app,0,group_4,0,55.62205324,0,0,1,1,0,0,1,credit,3/14/2019 0:00,id_22,55.06536163,Not_Canceled
TID03590,app,0,group_1,0,25.33430226,0,2,1,1,0,0,3,debit,10/30/2018 0:00,id_7,36.67604384,Not_Canceled
TID35912,website,0,group_1,0,68.3898096,0,1,1,2,0,0,3,debit,2/15/2019 0:00,id_83,43.26971658,Not_Canceled
TID26653,app,0,group_1,0,219.3132821,0,1,1,1,0,0,2,debit,8/12/2018 0:00,id_63,47.04474191,Not_Canceled
TID23009,website,0,,0,37.40543441,2,2,1,3,0,0,2,debit,5/4/2019 0:00,id_90,105.8224697,Not_Canceled
TID26292,website,0,group_1,0,95.16725907,0,2,1,2,0,0,2,debit,3/16/2019 0:00,id_90,53.42373323,Not_Canceled
TID13066,whoosh,1,group_1,,1.322384821,0,0,1,,2,4,1,debit,6/15/2019 0:00,id_94,47.21968807,Not_Canceled
TID32770,website,0,group_1,0,5.501051156,2,3,1,1,0,0,5,debit,7/24/2018 0:00,id_86,51.75798102,Not_Canceled
TID24372,website,0,group_2,0,4.826897088,1,1,3,2,0,0,2,debit,1/20/2019 0:00,id_32,51.44466277,Not_Canceled
TID00905,app,0,group_4,0,21.69546647,0,0,1,1,0,0,1,debit,10/12/2018 0:00,id_50,55.06536163,Not_Canceled
TID20964,website,0,group_1,0,28.09989231,2,1,1,2,0,0,1,debit,9/19/2018 0:00,id_3,64.56825046,Not_Canceled
TID13726,website,0,group_1,0,7.71684855,1,1,1,1,0,0,2,debit,5/21/2019 0:00,id_3,63.39954111,Not_Canceled
TID11063,whoosh,0,group_1,,1.800095475,1,0,1,,3,3,1,debit,3/13/2019 0:00,id_2,29.65018893,Not_Canceled
TID03105,website,0,group_1,0,82.039874,1,2,1,2,0,0,1,debit,6/17/2019 0:00,id_63,51.79451418,Not_Canceled
TID07008,website,0,group_4,0,39.22199779,2,1,1,2,0,0,2,debit,9/19/2018 0:00,id_11,50.46609857,Not_Canceled
TID31231,website,0,group_1,0,77.59589795,1,1,1,2,0,0,2,debit,12/26/2018 0:00,id_64,58.66202429,Not_Canceled
TID30072,website,0,group_1,0,1.254683865,2,1,1,2,0,0,1,debit,3/31/2019 0:00,id_21,67.24999912,Not_Canceled
TID06827,whoosh,1,group_1,,2.305678977,1,0,1,,0,3,1,debit,4/11/2019 0:00,id_12,41.86780981,Not_Canceled
TID30967,website,,group_4,0,65.56648069,2,0,1,3,0,0,3,debit,6/28/2019 0:00,id_96,80.8684765,Not_Canceled
TID35868,website,1,group_1,0,40.33638967,1,1,1,2,0,0,3,debit,5/28/2019 0:00,id_76,64.59339896,Not_Canceled
TID31873,app,0,group_1,0,74.2618801,0,0,1,2,0,0,2,credit,8/26/2018 0:00,id_18,59.93754192,Not_Canceled
TID12999,website,0,group_4,0,59.83339515,1,1,1,2,0,0,2,debit,3/9/2019 0:00,id_47,62.32335961,Not_Canceled
TID06709,website,1,group_4,0,4.058612628,1,0,1,3,0,0,3,debit,7/4/2019 0:00,id_26,96.74754825,Not_Canceled
TID04243,app,0,group_1,0,9.77612159,0,2,1,1,0,0,3,debit,12/16/2018 0:00,id_28,29.53567811,Not_Canceled
TID31024,app,0,group_1,0,33.32277115,0,0,1,2,0,0,3,credit,8/31/2018 0:00,id_18,118.7513026,Canceled
TID01047,website,0,group_1,0,34.02659552,0,1,1,1,0,0,4,debit,1/16/2019 0:00,id_75,45.57192999,Not_Canceled
TID31410,website,0,group_1,0,1.676351633,2,0,1,2,0,0,3,debit,7/20/2018 0:00,id_81,58.15052102,Not_Canceled
TID30709,app,0,group_1,0,43.66772495,0,0,1,2,0,0,3,debit,1/25/2019 0:00,id_15,46.15773551,Not_Canceled
TID11656,whoosh,0,group_1,,3.322421398,0,0,1,,0,0,1,debit,6/28/2019 0:00,id_17,40.78410636,Not_Canceled
TID18309,app,0,group_1,0,55.9633556,0,0,1,2,0,0,1,debit,5/16/2019 0:00,id_34,69.24335324,Not_Canceled
